,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed
261,-1,117.5,-1,-1,6000000,-1,-1,-0.0034910579259805436,-1,-1,-1,-1,qbert,0
262,-1,150.0,-1,-1,8000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
263,-1,125.0,-1,-1,10000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
264,-1,50.0,-1,-1,12000000,-1,-1,-0.008569644348473791,-1,-1,-1,-1,qbert,0
265,-1,0.0,-1,-1,14000000,-1,-1,-0.012331560216987307,-1,-1,-1,-1,qbert,0
266,-1,125.0,-1,-1,16000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
267,-1,125.0,-1,-1,18000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
268,-1,125.0,-1,-1,20000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
269,-1,125.0,-1,-1,22000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
270,-1,125.0,-1,-1,24000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
271,-1,125.0,-1,-1,26000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
272,-1,125.0,-1,-1,28000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
273,-1,125.0,-1,-1,30000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
274,-1,125.0,-1,-1,32000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
275,-1,140.0,-1,-1,34000000,-1,-1,-0.0017981957851494613,-1,-1,-1,-1,qbert,0
276,-1,150.0,-1,-1,36000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
277,-1,125.0,-1,-1,38000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
278,-1,125.0,-1,-1,40000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
279,-1,125.0,-1,-1,42000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
280,-1,142.5,-1,-1,44000000,-1,-1,-0.0016100999917237854,-1,-1,-1,-1,qbert,0
281,-1,125.0,-1,-1,46000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
282,-1,150.0,-1,-1,48000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
283,-1,150.0,-1,-1,50000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
284,-1,150.0,-1,-1,52000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
285,-1,150.0,-1,-1,54000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
286,-1,135.0,-1,-1,56000000,-1,-1,-0.002174387372000813,-1,-1,-1,-1,qbert,0
287,-1,137.5,-1,-1,58000000,-1,-1,-0.0019862915785751373,-1,-1,-1,-1,qbert,0
288,-1,150.0,-1,-1,60000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
289,-1,150.0,-1,-1,62000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
290,-1,150.0,-1,-1,64000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
291,-1,150.0,-1,-1,66000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
292,-1,150.0,-1,-1,68000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
293,-1,150.0,-1,-1,70000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
294,-1,150.0,-1,-1,72000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
295,-1,150.0,-1,-1,74000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
296,-1,150.0,-1,-1,76000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
297,-1,150.0,-1,-1,78000000,-1,-1,-0.001045812611446758,-1,-1,-1,-1,qbert,0
298,-1,125.0,-1,-1,80000000,-1,-1,-0.002926770545703516,-1,-1,-1,-1,qbert,0
299,-1,-620.0,-1,-1,0,-1,-1,-0.058358608118808934,-1,-1,-1,-1,pitfall,1
300,-1,-7.3,-1,-1,2000000,-1,-1,0.03318342770913329,-1,-1,-1,-1,pitfall,1
301,-1,0.0,-1,-1,4000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
302,-1,-2.3,-1,-1,6000000,-1,-1,0.03393046570348568,-1,-1,-1,-1,pitfall,1
303,-1,-23.9,-1,-1,8000000,-1,-1,0.030703261567883344,-1,-1,-1,-1,pitfall,1
304,-1,-4.7,-1,-1,10000000,-1,-1,0.033571887466196534,-1,-1,-1,-1,pitfall,1
305,-1,0.0,-1,-1,12000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
306,-1,0.0,-1,-1,14000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
307,-1,-417.3,-1,-1,16000000,-1,-1,-0.028073687827762924,-1,-1,-1,-1,pitfall,1
308,-1,-2000.0,-1,-1,18000000,-1,-1,-0.26454109456006936,-1,-1,-1,-1,pitfall,1
309,-1,-13.6,-1,-1,20000000,-1,-1,0.03224215983624928,-1,-1,-1,-1,pitfall,1
310,-1,-23.3,-1,-1,22000000,-1,-1,0.03079290612720563,-1,-1,-1,-1,pitfall,1
311,-1,-50.0,-1,-1,24000000,-1,-1,0.026803723237363856,-1,-1,-1,-1,pitfall,1
312,-1,-62.1,-1,-1,26000000,-1,-1,0.024995891291031067,-1,-1,-1,-1,pitfall,1
313,-1,-40.0,-1,-1,28000000,-1,-1,0.02829779922606864,-1,-1,-1,-1,pitfall,1
314,-1,0.0,-1,-1,30000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
315,-1,0.0,-1,-1,32000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
316,-1,0.0,-1,-1,34000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
317,-1,-12.1,-1,-1,36000000,-1,-1,0.03246627123455499,-1,-1,-1,-1,pitfall,1
318,-1,-4.6,-1,-1,38000000,-1,-1,0.03358682822608358,-1,-1,-1,-1,pitfall,1
319,-1,0.0,-1,-1,40000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
320,-1,-303.3,-1,-1,42000000,-1,-1,-0.011041221556528367,-1,-1,-1,-1,pitfall,1
321,-1,0.0,-1,-1,44000000,-1,-1,0.034274103180887784,-1,-1,-1,-1,pitfall,1
322,-1,-96.0,-1,-1,46000000,-1,-1,0.01993097368932184,-1,-1,-1,-1,pitfall,1
323,-1,-224.5,-1,-1,48000000,-1,-1,0.0007320972344653458,-1,-1,-1,-1,pitfall,1
324,-1,0.0,-1,-1,0,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
325,-1,0.0,-1,-1,2000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
326,-1,0.0,-1,-1,4000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
327,-1,0.0,-1,-1,6000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
328,-1,0.0,-1,-1,8000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
329,-1,0.0,-1,-1,10000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
330,-1,0.0,-1,-1,12000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
331,-1,0.0,-1,-1,14000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
332,-1,0.0,-1,-1,16000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
333,-1,0.0,-1,-1,18000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
334,-1,0.0,-1,-1,20000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
335,-1,0.0,-1,-1,22000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
336,-1,0.0,-1,-1,24000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
337,-1,0.0,-1,-1,26000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
338,-1,0.0,-1,-1,28000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
339,-1,0.0,-1,-1,30000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
340,-1,0.0,-1,-1,32000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
341,-1,0.0,-1,-1,34000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
342,-1,0.0,-1,-1,36000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
343,-1,0.0,-1,-1,38000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
344,-1,0.0,-1,-1,40000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
345,-1,0.0,-1,-1,42000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
346,-1,0.0,-1,-1,44000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
347,-1,0.0,-1,-1,46000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
348,-1,0.0,-1,-1,48000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
349,-1,0.0,-1,-1,50000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
350,-1,0.0,-1,-1,52000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
351,-1,0.0,-1,-1,54000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
352,-1,0.0,-1,-1,56000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
353,-1,10.0,-1,-1,58000000,-1,-1,-0.05128366473697458,-1,-1,-1,-1,gravitar,2
354,-1,45.0,-1,-1,60000000,-1,-1,-0.04027183488547697,-1,-1,-1,-1,gravitar,2
355,-1,220.0,-1,-1,62000000,-1,-1,0.014787314372011074,-1,-1,-1,-1,gravitar,2
356,-1,225.0,-1,-1,64000000,-1,-1,0.01636043292222502,-1,-1,-1,-1,gravitar,2
357,-1,0.0,-1,-1,66000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
358,-1,10.0,-1,-1,68000000,-1,-1,-0.05128366473697458,-1,-1,-1,-1,gravitar,2
359,-1,55.0,-1,-1,70000000,-1,-1,-0.03712559778504908,-1,-1,-1,-1,gravitar,2
360,-1,225.0,-1,-1,72000000,-1,-1,0.01636043292222502,-1,-1,-1,-1,gravitar,2
361,-1,0.0,-1,-1,74000000,-1,-1,-0.05442990183740246,-1,-1,-1,-1,gravitar,2
362,-1,0.0,-1,-1,0,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
363,-1,0.0,-1,-1,2000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
364,-1,0.0,-1,-1,4000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
365,-1,0.0,-1,-1,6000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
366,-1,0.0,-1,-1,8000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
367,-1,0.0,-1,-1,10000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
368,-1,0.0,-1,-1,12000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
369,-1,0.0,-1,-1,14000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
370,-1,0.0,-1,-1,16000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
371,-1,0.0,-1,-1,18000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
372,-1,0.0,-1,-1,20000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
373,-1,0.0,-1,-1,22000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
374,-1,0.0,-1,-1,24000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
375,-1,0.0,-1,-1,26000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
376,-1,0.0,-1,-1,28000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
377,-1,0.0,-1,-1,30000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
378,-1,0.0,-1,-1,32000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
379,-1,0.0,-1,-1,34000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
380,-1,0.0,-1,-1,36000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
381,-1,0.0,-1,-1,38000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
382,-1,0.0,-1,-1,40000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
383,-1,0.0,-1,-1,42000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
384,-1,0.0,-1,-1,44000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
385,-1,0.0,-1,-1,46000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
386,-1,0.0,-1,-1,48000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
387,-1,0.0,-1,-1,50000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
388,-1,0.0,-1,-1,52000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
389,-1,0.0,-1,-1,54000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
390,-1,0.0,-1,-1,56000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
391,-1,0.0,-1,-1,58000000,-1,-1,-0.03446378114995604,-1,-1,-1,-1,hero,3
392,-1,8.1,-1,-1,0,-1,-1,0.27364864864864863,-1,-1,-1,-1,freeway,3
393,-1,0.1,-1,-1,2000000,-1,-1,0.0033783783783783786,-1,-1,-1,-1,freeway,3
394,-1,0.0,-1,-1,4000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
395,-1,17.4,-1,-1,6000000,-1,-1,0.5878378378378377,-1,-1,-1,-1,freeway,3
396,-1,0.0,-1,-1,8000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
397,-1,21.2,-1,-1,10000000,-1,-1,0.7162162162162161,-1,-1,-1,-1,freeway,3
398,-1,18.7,-1,-1,12000000,-1,-1,0.6317567567567567,-1,-1,-1,-1,freeway,3
399,-1,0.0,-1,-1,14000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
400,-1,0.0,-1,-1,16000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
401,-1,8.4,-1,-1,18000000,-1,-1,0.28378378378378377,-1,-1,-1,-1,freeway,3
402,-1,0.0,-1,-1,20000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
403,-1,0.1,-1,-1,22000000,-1,-1,0.0033783783783783786,-1,-1,-1,-1,freeway,3
404,-1,14.6,-1,-1,24000000,-1,-1,0.4932432432432432,-1,-1,-1,-1,freeway,3
405,-1,0.0,-1,-1,26000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
406,-1,0.0,-1,-1,28000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
407,-1,8.1,-1,-1,30000000,-1,-1,0.27364864864864863,-1,-1,-1,-1,freeway,3
408,-1,0.0,-1,-1,32000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
409,-1,0.0,-1,-1,34000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
410,-1,11.7,-1,-1,36000000,-1,-1,0.39527027027027023,-1,-1,-1,-1,freeway,3
411,-1,7.9,-1,-1,38000000,-1,-1,0.2668918918918919,-1,-1,-1,-1,freeway,3
412,-1,0.0,-1,-1,40000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
413,-1,2.0,-1,-1,42000000,-1,-1,0.06756756756756756,-1,-1,-1,-1,freeway,3
414,-1,0.0,-1,-1,44000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
415,-1,0.0,-1,-1,46000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
416,-1,10.8,-1,-1,48000000,-1,-1,0.36486486486486486,-1,-1,-1,-1,freeway,3
417,-1,4.9,-1,-1,50000000,-1,-1,0.16554054054054054,-1,-1,-1,-1,freeway,3
418,-1,0.0,-1,-1,52000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
419,-1,13.1,-1,-1,54000000,-1,-1,0.44256756756756754,-1,-1,-1,-1,freeway,3
420,-1,21.7,-1,-1,56000000,-1,-1,0.733108108108108,-1,-1,-1,-1,freeway,3
421,-1,0.0,-1,-1,58000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
422,-1,0.0,-1,-1,60000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
423,-1,0.0,-1,-1,62000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
424,-1,0.0,-1,-1,64000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
425,-1,14.6,-1,-1,66000000,-1,-1,0.4932432432432432,-1,-1,-1,-1,freeway,3
426,-1,0.0,-1,-1,68000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
427,-1,0.0,-1,-1,70000000,-1,-1,0.0,-1,-1,-1,-1,freeway,3
428,-1,0.0,-1,-1,0,-1,-1,0.0,-1,-1,-1,-1,venture,4
429,-1,0.0,-1,-1,2000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
430,-1,0.0,-1,-1,4000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
431,-1,0.0,-1,-1,6000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
432,-1,0.0,-1,-1,8000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
433,-1,0.0,-1,-1,10000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
434,-1,0.0,-1,-1,12000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
435,-1,0.0,-1,-1,14000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
436,-1,0.0,-1,-1,16000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
437,-1,0.0,-1,-1,18000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
438,-1,0.0,-1,-1,20000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
439,-1,0.0,-1,-1,22000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
440,-1,0.0,-1,-1,24000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
441,-1,0.0,-1,-1,26000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
442,-1,0.0,-1,-1,28000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
443,-1,0.0,-1,-1,30000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
444,-1,0.0,-1,-1,32000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
445,-1,0.0,-1,-1,34000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
446,-1,0.0,-1,-1,36000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
447,-1,0.0,-1,-1,38000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
448,-1,0.0,-1,-1,40000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
449,-1,0.0,-1,-1,42000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
450,-1,0.0,-1,-1,44000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
451,-1,0.0,-1,-1,46000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
452,-1,0.0,-1,-1,48000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
453,-1,0.0,-1,-1,50000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
454,-1,0.0,-1,-1,52000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
455,-1,0.0,-1,-1,54000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
456,-1,0.0,-1,-1,56000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
457,-1,0.0,-1,-1,58000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
458,-1,0.0,-1,-1,60000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
459,-1,0.0,-1,-1,62000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
460,-1,0.0,-1,-1,64000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
461,-1,0.0,-1,-1,66000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
462,-1,0.0,-1,-1,68000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
463,-1,0.0,-1,-1,70000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
464,-1,0.0,-1,-1,72000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
465,-1,0.0,-1,-1,74000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
466,-1,0.0,-1,-1,76000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
467,-1,0.0,-1,-1,78000000,-1,-1,0.0,-1,-1,-1,-1,venture,4
468,-1,0.0,-1,-1,0,-1,-1,0.0,-1,-1,-1,-1,venture,1
469,-1,0.0,-1,-1,2000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
470,-1,0.0,-1,-1,4000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
471,-1,0.0,-1,-1,6000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
472,-1,0.0,-1,-1,8000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
473,-1,0.0,-1,-1,10000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
474,-1,0.0,-1,-1,12000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
475,-1,0.0,-1,-1,14000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
476,-1,0.0,-1,-1,16000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
477,-1,0.0,-1,-1,18000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
478,-1,0.0,-1,-1,20000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
479,-1,0.0,-1,-1,22000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
480,-1,0.0,-1,-1,24000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
481,-1,0.0,-1,-1,26000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
482,-1,0.0,-1,-1,28000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
483,-1,0.0,-1,-1,30000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
484,-1,20.0,-1,-1,32000000,-1,-1,0.016842105263157894,-1,-1,-1,-1,venture,1
485,-1,0.0,-1,-1,34000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
486,-1,0.0,-1,-1,36000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
487,-1,0.0,-1,-1,38000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
488,-1,20.0,-1,-1,40000000,-1,-1,0.016842105263157894,-1,-1,-1,-1,venture,1
489,-1,0.0,-1,-1,42000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
490,-1,0.0,-1,-1,44000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
491,-1,0.0,-1,-1,46000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
492,-1,0.0,-1,-1,48000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
493,-1,0.0,-1,-1,50000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
494,-1,0.0,-1,-1,52000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
495,-1,0.0,-1,-1,54000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
496,-1,60.0,-1,-1,56000000,-1,-1,0.05052631578947368,-1,-1,-1,-1,venture,1
497,-1,0.0,-1,-1,58000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
498,-1,0.0,-1,-1,60000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
499,-1,0.0,-1,-1,62000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
500,-1,40.0,-1,-1,64000000,-1,-1,0.03368421052631579,-1,-1,-1,-1,venture,1
501,-1,0.0,-1,-1,66000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
502,-1,0.0,-1,-1,68000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
503,-1,0.0,-1,-1,70000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
504,-1,0.0,-1,-1,72000000,-1,-1,0.0,-1,-1,-1,-1,venture,1
505,-1,61.0,-1,-1,0,-1,-1,-0.024174263395121673,-1,-1,-1,-1,alien,2
506,-1,166.0,-1,-1,2000000,-1,-1,-0.008956651545674578,-1,-1,-1,-1,alien,2
507,-1,512.0,-1,-1,4000000,-1,-1,0.04118900273917013,-1,-1,-1,-1,alien,2
508,-1,340.0,-1,-1,6000000,-1,-1,0.01626110523340918,-1,-1,-1,-1,alien,2
509,-1,267.0,-1,-1,8000000,-1,-1,0.005681241757126913,-1,-1,-1,-1,alien,2
510,-1,323.0,-1,-1,10000000,-1,-1,0.013797301410165363,-1,-1,-1,-1,alien,2
511,-1,580.0,-1,-1,12000000,-1,-1,0.05104421803214539,-1,-1,-1,-1,alien,2
512,-1,403.0,-1,-1,14000000,-1,-1,0.025391672343077435,-1,-1,-1,-1,alien,2
513,-1,407.0,-1,-1,16000000,-1,-1,0.02597139088972304,-1,-1,-1,-1,alien,2
514,-1,367.0,-1,-1,18000000,-1,-1,0.020174205423267002,-1,-1,-1,-1,alien,2
515,-1,250.0,-1,-1,20000000,-1,-1,0.003217437933883098,-1,-1,-1,-1,alien,2
516,-1,435.0,-1,-1,22000000,-1,-1,0.030029420716242265,-1,-1,-1,-1,alien,2
517,-1,485.0,-1,-1,24000000,-1,-1,0.03727590254931231,-1,-1,-1,-1,alien,2
518,-1,279.0,-1,-1,26000000,-1,-1,0.007420397397063724,-1,-1,-1,-1,alien,2
519,-1,490.0,-1,-1,28000000,-1,-1,0.03800055073261931,-1,-1,-1,-1,alien,2
520,-1,729.0,-1,-1,30000000,-1,-1,0.07263873389469412,-1,-1,-1,-1,alien,2
521,-1,384.0,-1,-1,32000000,-1,-1,0.02263800924651082,-1,-1,-1,-1,alien,2
522,-1,462.0,-1,-1,34000000,-1,-1,0.03394252090610009,-1,-1,-1,-1,alien,2
523,-1,564.0,-1,-1,36000000,-1,-1,0.04872534384556298,-1,-1,-1,-1,alien,2
524,-1,595.0,-1,-1,38000000,-1,-1,0.05321816258206641,-1,-1,-1,-1,alien,2
525,-1,461.0,-1,-1,40000000,-1,-1,0.03379759126943869,-1,-1,-1,-1,alien,2
526,-1,515.0,-1,-1,42000000,-1,-1,0.041623791649154335,-1,-1,-1,-1,alien,2
527,-1,495.0,-1,-1,44000000,-1,-1,0.038725198915926316,-1,-1,-1,-1,alien,2
528,-1,459.0,-1,-1,46000000,-1,-1,0.03350773199611588,-1,-1,-1,-1,alien,2
529,-1,635.0,-1,-1,48000000,-1,-1,0.059015348048522445,-1,-1,-1,-1,alien,2
530,-1,433.0,-1,-1,50000000,-1,-1,0.029739561442919463,-1,-1,-1,-1,alien,2
531,-1,513.0,-1,-1,52000000,-1,-1,0.041333932375831536,-1,-1,-1,-1,alien,2
532,-1,592.0,-1,-1,54000000,-1,-1,0.052783373672082204,-1,-1,-1,-1,alien,2
533,-1,471.0,-1,-1,56000000,-1,-1,0.035246887636052694,-1,-1,-1,-1,alien,2
534,-1,627.0,-1,-1,58000000,-1,-1,0.05785591095523124,-1,-1,-1,-1,alien,2
535,-1,488.0,-1,-1,60000000,-1,-1,0.037710691459296515,-1,-1,-1,-1,alien,2
